,date,home_team,away_team,score,odd_1,odd_N,odd_2,winner,league_season,game_url
7970,12.09.2020,Fulham,Arsenal,0:3,5.34,3.95,1.67,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-arsenal/tz25uH2H/
7971,12.09.2020,Liverpool,Leeds,4:3,1.27,6.20,10.77,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-leeds/KQ09vyIN/
7972,12.09.2020,West Ham,Newcastle,0:2,2.01,3.56,3.79,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-newcastle-utd/hEVNcbIo/
7973,22.05.2022,Arsenal,Everton,5:1,1.34,5.50,8.98,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/arsenal-everton/CWuae5l9/
7974,22.05.2022,Brentford,Leeds,1:2,2.32,3.79,2.88,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brentford-leeds/QZq3fP3F/
7975,22.05.2022,Brighton,West Ham,3:1,2.66,3.46,2.65,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brighton-west-ham/8bZ7gqJL/
7976,22.05.2022,Burnley,Newcastle,1:2,2.47,3.27,3.01,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-newcastle-utd/nkYBh3YR/
7977,22.05.2022,Chelsea,Watford,2:1,1.19,7.41,15.39,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/chelsea-watford/IXKwlNtq/
7978,22.05.2022,Crystal Palace,Manchester Utd,1:0,2.81,3.47,2.50,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/crystal-palace-manchester-united/dOJsmsdk/
7979,22.05.2022,Leicester,Southampton,4:1,1.70,4.26,4.54,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leicester-southampton/vm9nn1Be/
7980,22.05.2022,Liverpool,Wolves,3:1,1.13,9.19,19.26,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/liverpool-wolves/hjDjoLQ1/
7981,22.05.2022,Manchester City,Aston Villa,3:2,1.17,8.21,15.57,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-city-aston-villa/6g1Y9432/
7982,22.05.2022,Norwich,Tottenham,0:5,9.94,5.55,1.31,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/norwich-tottenham/pp0x9OI8/
7983,19.05.2022,Everton,Crystal Palace,3:2,1.86,3.50,4.58,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-crystal-palace/YqNGxuLF/
7984,19.05.2022,Chelsea,Leicester,1:1,1.42,4.91,7.50,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/chelsea-leicester/8tdRk9xq/
7985,19.05.2022,Aston Villa,Burnley,1:1,2.03,3.46,3.85,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/aston-villa-burnley/UZOxr6ME/
7986,17.05.2022,Southampton,Liverpool,1:2,6.64,4.90,1.46,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/southampton-liverpool/SKD2jeop/
7987,16.05.2022,Newcastle,Arsenal,2:0,4.28,3.78,1.84,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/newcastle-utd-arsenal/IBoZ7NGH/
7988,15.05.2022,Aston Villa,Crystal Palace,1:1,1.84,3.56,4.54,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/aston-villa-crystal-palace/lWgIB5Hh/
7989,15.05.2022,Everton,Brentford,2:3,1.90,3.60,4.22,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-brentford/SMhMAPWb/
7990,15.05.2022,Leeds,Brighton,1:1,2.64,3.45,2.68,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leeds-brighton/ddcQ9qn5/
7991,15.05.2022,Tottenham,Burnley,1:0,1.31,5.54,10.28,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/tottenham-burnley/MsD6kF0j/
7992,15.05.2022,Watford,Leicester,1:5,5.12,3.95,1.69,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/watford-leicester/0YBAlZFd/
7993,15.05.2022,West Ham,Manchester City,2:2,7.94,5.18,1.38,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/west-ham-manchester-city/vJsicRJd/
7994,15.05.2022,Wolves,Norwich,1:1,1.54,4.43,6.05,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/wolves-norwich/I9tedoZ2/
7995,12.05.2022,Tottenham,Arsenal,3:0,2.28,3.45,3.21,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/tottenham-arsenal/ltwL0Wk8/
7996,11.05.2022,Leeds,Chelsea,0:3,4.87,4.11,1.68,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leeds-chelsea/QuopLCkr/
7997,11.05.2022,Wolves,Manchester City,1:5,11.97,6.14,1.26,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/wolves-manchester-city/8EwivhdK/
7998,11.05.2022,Watford,Everton,0:0,5.71,3.77,1.66,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/watford-everton/CzGnGQ7o/
7999,11.05.2022,Leicester,Norwich,3:0,1.33,5.60,9.12,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leicester-norwich/OMqfxd7j/
8000,10.05.2022,Aston Villa,Liverpool,1:2,6.39,4.52,1.51,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/aston-villa-liverpool/fgOCwL59/
8001,08.05.2022,Arsenal,Leeds,2:1,1.52,4.51,6.18,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/arsenal-leeds/2a3raSXn/
8002,08.05.2022,Leicester,Everton,1:2,2.65,3.25,2.80,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leicester-everton/xhQagO1O/
8003,08.05.2022,Manchester City,Newcastle,5:0,1.18,7.85,16.22,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-city-newcastle-utd/h409DRnt/
8004,08.05.2022,Norwich,West Ham,0:4,4.85,4.01,1.70,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/norwich-west-ham/674DCo2n/
8005,07.05.2022,Brentford,Southampton,3:0,2.11,3.51,3.53,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brentford-southampton/tj2nbnmg/
8006,07.05.2022,Brighton,Manchester Utd,4:0,3.03,3.34,2.44,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brighton-manchester-united/OEiic62a/
8007,07.05.2022,Burnley,Aston Villa,1:3,3.09,3.16,2.48,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-aston-villa/xIeedQH5/
8008,07.05.2022,Chelsea,Wolves,2:2,1.37,4.89,9.21,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/chelsea-wolves/WveaepXB/
8009,07.05.2022,Crystal Palace,Watford,1:0,1.68,3.82,5.39,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/crystal-palace-watford/AVg3f4nI/
8010,07.05.2022,Liverpool,Tottenham,1:1,1.43,5.08,7.00,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/liverpool-tottenham/GrP3hrHU/
8011,02.05.2022,Manchester Utd,Brentford,3:0,1.76,3.95,4.55,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-united-brentford/SnxDqmYa/
8012,01.05.2022,Everton,Chelsea,1:0,5.07,3.83,1.72,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-chelsea/fZw5o93m/
8013,01.05.2022,Tottenham,Leicester,3:1,1.36,5.29,8.90,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/tottenham-leicester/IyVPtoII/
8014,01.05.2022,West Ham,Arsenal,1:2,4.43,3.92,1.79,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/west-ham-arsenal/WGCC4lAP/
8015,30.04.2022,Aston Villa,Norwich,2:0,1.42,4.82,7.83,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/aston-villa-norwich/tWZ0nkls/
8016,30.04.2022,Leeds,Manchester City,0:4,9.56,5.76,1.31,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leeds-manchester-city/ldw9pTIg/
8017,30.04.2022,Newcastle,Liverpool,0:1,6.48,4.33,1.53,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/newcastle-utd-liverpool/pOWHr7m6/
8018,30.04.2022,Southampton,Crystal Palace,1:2,2.46,3.16,3.14,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/southampton-crystal-palace/OEVLsR2C/
8019,30.04.2022,Watford,Burnley,1:2,2.63,3.20,2.87,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/watford-burnley/UBYTu5XO/
8020,30.04.2022,Wolves,Brighton,0:3,2.75,2.99,2.93,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/wolves-brighton/YPbv08It/
8021,28.04.2022,Manchester Utd,Chelsea,1:1,3.51,3.62,2.08,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-united-chelsea/zmdU831B/
8022,25.04.2022,Crystal Palace,Leeds,0:0,2.42,3.43,2.98,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/crystal-palace-leeds/8xMwVmJ6/
8023,24.04.2022,Brighton,Southampton,2:2,2.08,3.38,3.80,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brighton-southampton/MLJRXkZm/
8024,24.04.2022,Burnley,Wolves,1:0,2.54,3.13,3.06,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-wolves/0CIVW9lf/
8025,24.04.2022,Chelsea,West Ham,1:0,1.42,4.80,7.90,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/chelsea-west-ham/fZHZVT30/
8026,24.04.2022,Liverpool,Everton,2:0,1.19,7.36,15.09,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/liverpool-everton/UiAnTRmJ/
8027,23.04.2022,Arsenal,Manchester Utd,3:1,2.04,3.64,3.63,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/arsenal-manchester-united/2ywewCBQ/
8028,23.04.2022,Brentford,Tottenham,0:0,4.82,3.95,1.72,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brentford-tottenham/4pPMYVJs/
8029,23.04.2022,Leicester,Aston Villa,0:0,2.96,3.36,2.47,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leicester-aston-villa/j1BrU7YC/
8030,23.04.2022,Manchester City,Watford,5:1,1.11,10.11,24.68,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-city-watford/dbbUiBQJ/
8031,23.04.2022,Norwich,Newcastle,0:3,3.46,3.30,2.22,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/norwich-newcastle-utd/zkcYjVuQ/
8032,21.04.2022,Burnley,Southampton,2:0,2.64,3.34,2.76,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-southampton/CzfH0o8b/
8033,20.04.2022,Manchester City,Brighton,3:0,1.23,6.44,14.15,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-city-brighton/0dnUcqhH/
8034,20.04.2022,Newcastle,Crystal Palace,1:0,2.28,3.20,3.44,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/newcastle-utd-crystal-palace/vmoYd37N/
8035,20.04.2022,Chelsea,Arsenal,2:4,1.91,3.48,4.34,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/chelsea-arsenal/bXkrVY0G/
8036,20.04.2022,Everton,Leicester,1:1,2.56,3.31,2.88,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-leicester/0MoAPc6m/
8037,19.04.2022,Liverpool,Manchester Utd,4:0,1.34,5.64,8.59,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/liverpool-manchester-united/6ZnQbPxB/
8038,17.04.2022,Newcastle,Leicester,2:1,2.03,3.53,3.76,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/newcastle-utd-leicester/M7vgJjKf/
8039,17.04.2022,West Ham,Burnley,1:1,1.79,3.72,4.69,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/west-ham-burnley/ATKmuYtE/
8040,16.04.2022,Manchester Utd,Norwich,3:2,1.28,6.27,10.24,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-united-norwich/vqklKW4l/
8041,16.04.2022,Southampton,Arsenal,1:0,3.99,3.70,1.93,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/southampton-arsenal/0bwcIAZ0/
8042,16.04.2022,Tottenham,Brighton,0:1,1.51,4.44,6.46,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/tottenham-brighton/UXs1HUl7/
8043,16.04.2022,Watford,Brentford,1:2,2.95,3.31,2.50,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/watford-brentford/8Ot5Gl4D/
8044,10.04.2022,Brentford,West Ham,2:0,2.70,3.26,2.74,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brentford-west-ham/GnyoPLjG/
8045,10.04.2022,Leicester,Crystal Palace,2:1,2.50,3.27,2.97,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leicester-crystal-palace/OCvgNaLS/
8046,10.04.2022,Manchester City,Liverpool,2:2,1.97,3.73,3.76,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-city-liverpool/QLQKIJTq/
8047,10.04.2022,Norwich,Burnley,2:0,3.12,3.35,2.36,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/norwich-burnley/MmKTGcbd/
8048,09.04.2022,Arsenal,Brighton,1:2,1.64,3.75,6.06,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/arsenal-brighton/MmrxRsM3/
8049,09.04.2022,Aston Villa,Tottenham,0:4,3.35,3.51,2.19,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/aston-villa-tottenham/YNotQ1yA/
8050,09.04.2022,Everton,Manchester Utd,1:0,4.01,3.78,1.90,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-manchester-united/fwzkOu6M/
8051,09.04.2022,Southampton,Chelsea,0:6,3.81,3.58,2.00,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/southampton-chelsea/zi8Busyc/
8052,09.04.2022,Watford,Leeds,0:3,2.80,3.42,2.55,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/watford-leeds/Es7Fv1j3/
8053,08.04.2022,Newcastle,Wolves,1:0,2.00,3.28,4.24,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/newcastle-utd-wolves/8pGPHwqj/
8054,06.04.2022,Burnley,Everton,3:2,2.55,3.09,3.06,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-everton/pYadye5a/
8055,04.04.2022,Crystal Palace,Arsenal,3:0,4.03,3.38,2.01,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/crystal-palace-arsenal/KKL6B2MG/
8056,03.04.2022,Tottenham,Newcastle,5:1,1.55,4.22,6.23,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/tottenham-newcastle-utd/CI0o4KEj/
8057,03.04.2022,West Ham,Everton,2:1,1.79,3.75,4.68,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/west-ham-everton/lzpUS3ii/
8058,02.04.2022,Brighton,Norwich,0:0,1.50,4.22,7.32,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brighton-norwich/829eE4xb/
8059,02.04.2022,Burnley,Manchester City,0:2,16.60,6.92,1.20,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-manchester-city/ng8aDOi4/
8060,02.04.2022,Chelsea,Brentford,1:4,1.40,4.66,9.02,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/chelsea-brentford/tUM2Cr7A/
8061,02.04.2022,Leeds,Southampton,1:1,2.44,3.59,2.82,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leeds-southampton/2qBBAMyN/
8062,02.04.2022,Liverpool,Watford,2:0,1.16,8.31,17.59,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/liverpool-watford/GnFF9tiT/
8063,02.04.2022,Manchester Utd,Leicester,1:1,1.57,4.39,5.65,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-united-leicester/YR1s50ap/
8064,02.04.2022,Wolves,Aston Villa,2:1,3.05,3.07,2.58,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/wolves-aston-villa/SQrYRN6c/
8065,20.03.2022,Leicester,Brentford,2:1,2.13,3.38,3.59,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leicester-brentford/faqMa5N4/
8066,20.03.2022,Tottenham,West Ham,3:1,1.72,3.81,5.13,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/tottenham-west-ham/bXR4isVp/
8067,19.03.2022,Aston Villa,Arsenal,0:1,2.97,3.39,2.46,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/aston-villa-arsenal/YqeD1Rhh/
8068,18.03.2022,Wolves,Leeds,2:3,2.22,3.35,3.43,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/wolves-leeds/QwKjFpNi/
8069,17.03.2022,Everton,Newcastle,1:0,2.42,3.20,3.18,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-newcastle-utd/foImVv0N/
8070,16.03.2022,Arsenal,Liverpool,0:2,3.59,3.64,2.05,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/arsenal-liverpool/b76idBaF/
8071,16.03.2022,Brighton,Tottenham,0:2,3.64,3.39,2.12,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brighton-tottenham/Ua8TGTNF/
8072,14.03.2022,Crystal Palace,Manchester City,0:0,9.84,5.40,1.33,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/crystal-palace-manchester-city/EuOno68B/
8073,13.03.2022,Arsenal,Leicester,2:0,1.42,4.90,7.47,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/arsenal-leicester/nD4wkl9n/
8074,13.03.2022,Chelsea,Newcastle,1:0,1.40,4.82,8.31,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/chelsea-newcastle-utd/YT6knng5/
8075,13.03.2022,Everton,Wolves,0:1,2.27,3.12,3.57,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-wolves/hWMjpQNH/
8076,13.03.2022,Leeds,Norwich,2:1,1.62,4.19,5.41,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leeds-norwich/ngMfqpwO/
8077,13.03.2022,Southampton,Watford,1:2,1.66,4.06,5.29,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/southampton-watford/QJi53mOu/
8078,13.03.2022,West Ham,Aston Villa,2:1,2.50,3.28,2.96,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/west-ham-aston-villa/4Aj927wn/
8079,12.03.2022,Brentford,Burnley,2:0,2.11,3.27,3.79,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brentford-burnley/0G8sl8Oh/
8080,12.03.2022,Brighton,Liverpool,0:2,6.80,4.63,1.47,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brighton-liverpool/fw8omSwa/
8081,12.03.2022,Manchester Utd,Tottenham,3:2,2.32,3.51,3.09,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-united-tottenham/0dQbr4hU/
8082,10.03.2022,Norwich,Chelsea,1:3,9.61,4.91,1.36,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/norwich-chelsea/dOuwdNMT/
8083,10.03.2022,Southampton,Newcastle,1:2,1.96,3.55,4.04,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/southampton-newcastle-utd/vVRt0aac/
8084,10.03.2022,Leeds,Aston Villa,0:3,2.84,3.57,2.44,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leeds-aston-villa/zcZpUbFT/
8085,10.03.2022,Wolves,Watford,4:0,1.93,3.43,4.35,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/wolves-watford/IuNOzqWo/
8086,07.03.2022,Tottenham,Everton,5:0,1.72,3.92,4.95,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/tottenham-everton/v9bNrDnD/
8087,06.03.2022,Manchester City,Manchester Utd,4:1,1.40,5.03,7.74,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-city-manchester-united/K8iBoF2f/
8088,06.03.2022,Watford,Arsenal,2:3,6.63,4.25,1.53,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/watford-arsenal/SOi57dPD/
8089,05.03.2022,Aston Villa,Southampton,4:0,2.23,3.54,3.23,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/aston-villa-southampton/SACWhcAK/
8090,05.03.2022,Burnley,Chelsea,0:4,7.41,4.06,1.51,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-chelsea/61BzhHPQ/
8091,05.03.2022,Leicester,Leeds,1:0,2.03,3.79,3.54,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leicester-leeds/neg3myYs/
8092,05.03.2022,Liverpool,West Ham,1:0,1.25,6.63,11.22,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/liverpool-west-ham/Qoh7neml/
8093,05.03.2022,Newcastle,Brighton,2:1,2.66,3.11,2.91,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/newcastle-utd-brighton/IgAEpZH0/
8094,05.03.2022,Norwich,Brentford,1:3,3.11,3.15,2.46,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/norwich-brentford/0IaJqgX6/
8095,05.03.2022,Wolves,Crystal Palace,0:2,2.37,3.00,3.48,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/wolves-crystal-palace/4lFYkUgt/
8096,01.03.2022,Burnley,Leicester,0:2,2.91,3.28,2.53,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/burnley-leicester/6qrNuVDr/
8097,27.02.2022,West Ham,Wolves,1:0,1.93,3.33,4.51,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/west-ham-wolves/YmDSgweE/
8098,26.02.2022,Brentford,Newcastle,0:2,2.36,3.10,3.39,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brentford-newcastle-utd/xb5eeVEL/
8099,26.02.2022,Brighton,Aston Villa,0:2,2.21,3.26,3.51,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/brighton-aston-villa/WK4afkUR/
8100,26.02.2022,Crystal Palace,Burnley,1:1,1.91,3.32,4.61,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/crystal-palace-burnley/j5oWlTik/
8101,26.02.2022,Everton,Manchester City,0:1,12.54,6.30,1.25,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/everton-manchester-city/Uepzlm7e/
8102,26.02.2022,Leeds,Tottenham,0:4,3.74,3.79,1.96,2.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/leeds-tottenham/xMqvm7M1/
8103,26.02.2022,Manchester Utd,Watford,0:0,1.37,5.02,8.62,1.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/manchester-united-watford/GCrrnRy8/
8104,25.02.2022,Southampton,Norwich,2:0,1.50,4.45,6.62,0.0,premier-league-2021-2022,/soccer/england/premier-league-2021-2022/southampton-norwich/Kp9OfJu8/
